CCOMP96,CCOMP04,REG96A04,codcomp,personas
1102101011,1102101011,0,1102101011,4
1102101012,1102101012,0,1102101012,6
1102101014,1102101014,0,1102101014,17
1102101015,1102101015,0,1102101015,4
1102101018,1102101018,0,1102101018,2
1102101019,1102101019,0,1102101019,14
1102101021,1102101021,0,1102101021,5
1102102001,1102102001,0,1102102001,4
1102102002,1102102002,0,1102102002,14
1102102003,1102102003,0,1102102003,13
1102102004,1102102004,0,1102102004,29
1102102006,1102102006,0,1102102006,6
1102102007,1102102007,0,1102102007,10
1102102008,1102102008,0,1102102008,11
1102102009,1102102009,0,1102102009,18
1102102010,1102102010,0,1102102010,11
1102102011,1102102011,0,1102102011,5
1102102013,1102102013,0,1102102013,20
1102102018,1102102018,0,1102102018,17
1102102019,1102102019,0,1102102019,8
1102103001,1102103001,0,1102103001,2
1102103002,1102103002,0,1102103002,11
1102103003,1102103003,0,1102103003,3
1102103004,1102103004,0,1102103004,18
1102103006,1102103006,0,1102103006,7
1102103007,1102103007,0,1102103007,0
1102103008,1102103008,0,1102103008,6
1102103009,1102103009,0,1102103009,4
1102103010,1102103010,0,1102103010,3
1102103011,1102103011,0,1102103011,12
1102103012,1102103012,0,1102103012,8
1102103013,1102103013,0,1102103013,0
1102103014,1102103014,0,1102103014,18
1102103017,1102103017,0,1102103017,0
1102113001,1102113001,0,1102113001,10
1102113002,1102113002,0,1102113002,3
1102113003,1102113003,0,1102113003,2
1102113004,1102113004,0,1102113004,8
1102113005,1102113005,0,1102113005,13
1102113006,1102113006,0,1102113006,14
1102113007,1102113007,0,1102113007,1
1102113009,1102113009,0,1102113009,10
1102113010,1102113010,0,1102113010,4
1102113011,1102113011,0,1102113011,2
1102113014,1102113014,0,1102113014,1
1102113019,1102113019,0,1102113019,2
1102113020,1102113020,0,1102113020,11
1102113021,1102113021,0,1102113021,17
1102113022,1102113022,0,1102113022,0
1102114001,1102114001,0,1102114001,5
1102114002,1102114002,0,1102114002,3
1102114006,1102114006,0,1102114006,5
1102114008,1102114008,0,1102114008,8
1102114019,1102114019,0,1102114019,4
1102114021,1102114021,0,1102114021,19
1102114022,1102114022,0,1102114022,6
1102114023,1102114023,0,1102114023,10
1102114049,1102114049,0,1102114049,4
1102114050,1102114050,0,1102114050,0
1102114051,1102114051,0,1102114051,11
1102114052,1102114052,0,1102114052,2
1102114053,1102114053,0,1102114053,7
1102114055,1102114055,0,1102114055,7
1102114056,1102114056,0,1102114056,6
1102114057,1102114057,0,1102114057,4
1102115001,1102115001,0,1102115001,25
1102115002,1102115002,0,1102115002,1
1102115003,1102115003,0,1102115003,2
1102115006,1102115006,0,1102115006,0
1102115026,1102115026,0,1102115026,0
1102115027,1102115027,0,1102115027,7
1102115028,1102115028,0,1102115028,3
1102115043,1102115043,0,1102115043,2
1102115048,1102115048,0,1102115048,0
1102115049,1102115049,0,1102115049,8
1102115052,1102115052,0,1102115052,12
1102115054,1102115054,0,1102115054,2
1102115055,1102115055,0,1102115055,2
1102201033,1102201033,0,1102201033,0
1102201034,1102201034,0,1102201034,13
1102201035,1102201035,0,1102201035,7
1102201036,1102201036,0,1102201036,11
1102201042,1102201042,0,1102201042,6
1102201043,1102201043,0,1102201043,7
1102201044,1102201044,0,1102201044,8
1102201045,1102201045,0,1102201045,7
1102201046,1102201046,0,1102201046,5
1102201048,1102201048,0,1102201048,4
1102201050,1102201050,0,1102201050,9
1102201051,1102201051,0,1102201051,11
1102201052,1102201052,0,1102201052,25
1102201053,1102201053,0,1102201053,6
1102202021,1102202021,0,1102202021,4
1102202022,1102202022,0,1102202022,2
1102202023,1102202023,0,1102202023,0
1102202024,1102202024,0,1102202024,0
1102202025,1102202025,0,1102202025,5
1102202026,1102202026,0,1102202026,0
1102202027,1102202027,0,1102202027,10
1102202028,1102202028,0,1102202028,5
1102202029,1102202029,0,1102202029,14
1102202030,1102202030,0,1102202030,10
1102202031,1102202031,0,1102202031,11
1102202033,1102202033,0,1102202033,4
1102202034,1102202034,0,1102202034,4
1102202035,1102202035,0,1102202035,4
1102202036,1102202036,0,1102202036,14
1102202038,1102202038,0,1102202038,8
1102202039,1102202039,0,1102202039,6
1102202040,1102202040,0,1102202040,0
1102202044,1102202044,0,1102202044,0
1102202045,1102202045,0,1102202045,1
1102203018,1102203018,0,1102203018,5
1102203019,1102203019,0,1102203019,3
1102203020,1102203020,0,1102203020,17
1102203022,1102203022,0,1102203022,12
1102203023,1102203023,0,1102203023,6
1102203025,1102203025,0,1102203025,0
1102203026,1102203026,0,1102203026,28
1102203027,1102203027,0,1102203027,0
1102203028,1102203028,0,1102203028,0
1102203029,1102203029,0,1102203029,5
1102203030,1102203030,0,1102203030,13
1102203031,1102203031,0,1102203031,5
1102203033,1102203033,0,1102203033,2
1102203035,1102203035,0,1102203035,3
1102213013,1102213013,0,1102213013,4
1102213015,1102213015,0,1102213015,4
1102213018,1102213018,0,1102213018,1
1102213024,1102213024,0,1102213024,1
1102213025,1102213025,0,1102213025,5
1102213027,1102213027,0,1102213027,11
1102213028,1102213028,0,1102213028,7
1102213029,1102213029,0,1102213029,26
1102213030,1102213030,0,1102213030,12
1102213031,1102213031,0,1102213031,15
1102213032,1102213032,0,1102213032,4
1102213033,1102213033,0,1102213033,8
1102213034,1102213034,0,1102213034,4
1102213035,1102213035,0,1102213035,6
1102214005,1102214005,0,1102214005,4
1102214009,1102214009,0,1102214009,4
1102214010,1102214010,0,1102214010,7
1102214011,1102214011,0,1102214011,1
1102214015,1102214015,0,1102214015,5
1102214016,1102214016,0,1102214016,8
1102214017,1102214017,0,1102214017,1
1102214018,1102214018,0,1102214018,2
1102214025,1102214025,0,1102214025,1
1102214045,1102214045,0,1102214045,6
1102214046,1102214046,0,1102214046,4
1102214047,1102214047,0,1102214047,5
1102214048,1102214048,0,1102214048,20
1102214059,1102214059,0,1102214059,0
1102214060,1102214060,0,1102214060,14
1102214061,1102214061,0,1102214061,10
1102214062,1102214062,0,1102214062,18
1102214063,1102214063,0,1102214063,0
1102214064,1102214064,0,1102214064,8
1102215021,1102215021,0,1102215021,1
1102215023,1102215023,0,1102215023,12
1102215025,1102215025,0,1102215025,8
1102215031,1102215031,0,1102215031,4
1102215038,1102215038,0,1102215038,15
1102215040,1102215040,0,1102215040,2
1102301016,1102301016,0,1102301016,3
1102301017,1102301017,0,1102301017,5
1102301020,1102301020,0,1102301020,0
1102301022,1102301022,0,1102301022,6
1102301023,1102301023,0,1102301023,13
1102301024,1102301024,0,1102301024,15
1102301025,1102301025,0,1102301025,5
1102301026,1102301026,0,1102301026,4
1102301027,1102301027,0,1102301027,2
1102301028,1102301028,0,1102301028,1
1102301029,1102301029,0,1102301029,4
1102301030,1102301030,0,1102301030,1
1102301037,1102301037,0,1102301037,2
1102301038,1102301038,0,1102301038,10
1102301039,1102301039,0,1102301039,19
1102301040,1102301040,0,1102301040,4
1102302041,1102302041,0,1102302041,27
1102302042,1102302042,0,1102302042,11
1102302043,1102302043,0,1102302043,7
1102302044,1102302044,0,1102302044,2
1102302052,1102302052,0,1102302052,3
1102302053,1102302053,0,1102302053,14
1102302054,1102302054,0,1102302054,11
1102302055,1102302055,0,1102302055,12
1102302056,1102302056,0,1102302056,1
1102302057,1102302057,0,1102302057,7
1102302058,1102302058,0,1102302058,19
1102302059,1102302059,0,1102302059,22
1102302060,1102302060,0,1102302060,28
1102302061,1102302061,0,1102302061,7
1102302062,1102302062,0,1102302062,13
1102302064,1102302064,0,1102302064,1
1102302065,1102302065,0,1102302065,9
1102302082,1102302082,0,1102302082,7
1102302083,1102302083,0,1102302083,2
1102302084,1102302084,0,1102302084,5
1102302085,1102302085,0,1102302085,4
1102302086,1102302086,0,1102302086,10
1102313036,1102313036,0,1102313036,2
1102313039,1102313039,0,1102313039,3
1102313043,1102313043,0,1102313043,11
1102313044,1102313044,0,1102313044,4
1102313047,1102313047,0,1102313047,8
1102313049,1102313049,0,1102313049,5
1102313052,1102313052,0,1102313052,6
1102313053,1102313053,0,1102313053,5
1102313054,1102313054,0,1102313054,6
1102314012,1102314012,0,1102314012,17
1102314013,1102314013,0,1102314013,17
1102314014,1102314014,0,1102314014,2
1102314026,1102314026,0,1102314026,11
1102314028,1102314028,0,1102314028,0
1102314029,1102314029,0,1102314029,3
1102314030,1102314030,0,1102314030,33
1102314031,1102314031,0,1102314031,18
1102314032,1102314032,0,1102314032,2
1102314040,1102314040,0,1102314040,2
1102314041,1102314041,0,1102314041,5
1102314042,1102314042,0,1102314042,4
1102314043,1102314043,0,1102314043,2
1102314044,1102314044,0,1102314044,5
1102314065,1102314065,0,1102314065,11
1102314066,1102314066,0,1102314066,11
1102314067,1102314067,0,1102314067,7
1102314068,1102314068,0,1102314068,3
1102315010,1102315010,0,1102315010,2
1102315011,1102315011,0,1102315011,8
1102315012,1102315012,0,1102315012,6
1102315014,1102315014,0,1102315014,6
1102315015,1102315015,0,1102315015,3
1102315016,1102315016,0,1102315016,3
1102315017,1102315017,0,1102315017,50
1102315018,1102315018,0,1102315018,4
1102315032,1102315032,0,1102315032,2
1102315034,1102315034,0,1102315034,2
1102315037,1102315037,0,1102315037,4
1102402046,1102402046,0,1102402046,7
1102402048,1102402048,0,1102402048,5
1102402049,1102402049,0,1102402049,5
1102402050,1102402050,0,1102402050,12
1102402051,1102402051,0,1102402051,35
1102402066,1102402066,0,1102402066,2
1102402067,1102402067,0,1102402067,3
1102402070,1102402070,0,1102402070,7
1102402071,1102402071,0,1102402071,3
1102402072,1102402072,0,1102402072,5
1102402073,1102402073,0,1102402073,9
1102402074,1102402074,0,1102402074,10
1102402075,1102402075,0,1102402075,4
1102402076,1102402076,0,1102402076,5
1102402078,1102402078,0,1102402078,1
1102402079,1102402079,0,1102402079,2
1102402081,1102402081,0,1102402081,8
1102414034,1102414034,0,1102414034,2
1102414035,1102414035,0,1102414035,0
1102414036,1102414036,0,1102414036,0
1102414038,1102414038,0,1102414038,0
1102414039,1102414039,0,1102414039,0
1102414069,1102414069,0,1102414069,0
1102414070,1102414070,0,1102414070,3
1102414071,1102414071,0,1102414071,2
1102414072,1102414072,0,1102414072,0
1102414073,1102414073,0,1102414073,2
1102414074,1102414074,0,1102414074,0
1102414075,1102414075,0,1102414075,5
1102414076,1102414076,0,1102414076,4
1102414077,1102414077,0,1102414077,0
1102414078,1102414078,0,1102414078,2
1102414079,1102414079,0,1102414079,3
1102414080,1102414080,0,1102414080,4
1102414083,1102414083,0,1102414083,2
1112034001,1112034001,0,1112034001,10
1112034002,1112034002,0,1112034002,23
1112034003,1112034003,0,1112034003,23
1112034004,1112034004,0,1112034004,14
1112034005,1112034005,0,1112034005,20
1112034006,1112034006,0,1112034006,15
1112034007,1112034007,0,1112034007,2
1112034008,1112034008,0,1112034008,15
1112034009,1112034009,0,1112034009,34
1112034010,1112034010,0,1112034010,50
1112034011,1112034011,0,1112034011,7
1112034012,1112034012,0,1112034012,10
1112034015,1112034015,0,1112034015,72
1112034016,1112034016,0,1112034016,6
1112034017,1112034017,0,1112034017,150
1112034018,1112034018,0,1112034018,121
1112034019,1112034019,0,1112034019,31
1112034020,1112034020,0,1112034020,65
1112034021,1112034021,0,1112034021,120
1110006001,1110006001,0,1110006001,5
1110006003,1110006003,0,1110006003,4
1110006004,1110006004,0,1110006004,11
1110006005,1110006005,0,1110006005,52
1110006006,1110006006,0,1110006006,45
1110006007,1110006007,0,1110006007,63
1110006008,1110006008,0,1110006008,2
1110006010,1110006010,0,1110006010,49
1110006012,1110006012,0,1110006012,16
1110006013,1110006013,0,1110006013,15
1110006014,1110006014,0,1110006014,44
1110006015,1110006015,0,1110006015,66
1110006016,1110006016,0,1110006016,21
1110006017,1110006017,0,1110006017,40
1110006018,1110006018,0,1110006018,23
1110006019,1110006019,0,1110006019,4
1110006020,1110006020,0,1110006020,12
1110006022,1110006022,0,1110006022,0
1110006023,1110006023,0,1110006023,0
1106011001,1106011800,0,1106011001,22
701001001,701001001,0,701001001,47
701001002,701001002,0,701001002,47
701001003,701001003,0,701001003,50
701001004,701001004,0,701001004,24
701001005,701001005,0,701001005,27
701001006,701001006,0,701001006,34
701001007,701001007,0,701001007,52
701001008,701001008,0,701001008,63
701001009,701001009,0,701001009,37
701001010,701001010,0,701001010,38
701001011,701001011,0,701001011,57
701001012,701001012,0,701001012,41
701001013,701001013,0,701001013,31
701001014,701001014,0,701001014,47
701001015,701001015,0,701001015,48
701002001,701002001,0,701002001,42
701002003,701002003,0,701002003,6
701002004,701002004,0,701002004,21
701002005,701002005,0,701002005,42
701002006,701002006,0,701002006,53
701002007,701002007,0,701002007,52
701002008,701002008,0,701002008,52
701002009,701002009,0,701002009,39
701002010,701002010,0,701002010,42
701002011,701002011,0,701002011,54
701002013,701002013,0,701002013,43
701002014,701002014,0,701002014,44
701002015,701002015,0,701002015,6
701002016,701002016,0,701002016,26
701002017,701002017,0,701002017,50
701002018,701002018,0,701002018,34
701003001,701003001,0,701003001,46
701003002,701003002,0,701003002,22
701003003,701003003,0,701003003,25
701003004,701003004,0,701003004,38
701003005,701003005,0,701003005,62
701003006,701003006,0,701003006,50
701003007,701003007,0,701003007,42
701003008,701003008,0,701003008,12
701003009,701003009,0,701003009,24
701003010,701003010,0,701003010,41
701003011,701003011,0,701003011,20
701003012,701003012,0,701003012,73
701003013,701003013,0,701003013,60
701003015,701003015,0,701003015,16
701004001,701004001,0,701004001,40
701004002,701004002,0,701004002,37
701004003,701004003,0,701004003,35
701004004,701004004,0,701004004,51
701004005,701004005,0,701004005,42
701004006,701004006,0,701004006,34
701004007,701004007,0,701004007,45
701004008,701004008,0,701004008,52
701004009,701004009,0,701004009,50
701004010,701004010,0,701004010,43
701004011,701004011,0,701004011,41
701004012,701004012,0,701004012,46
701004013,701004013,0,701004013,48
701004014,701004014,0,701004014,57
701004015,701004015,0,701004015,25
701005001,701005001,0,701005001,96
701005002,701005002,0,701005002,67
701005003,701005003,0,701005003,48
701005004,701005004,0,701005004,33
701005005,701005005,0,701005005,43
701005006,701005006,0,701005006,53
701005007,701005007,0,701005007,30
701005008,701005008,0,701005008,51
701005009,701005009,0,701005009,38
701005010,701005010,0,701005010,34
701005011,701005011,0,701005011,49
701005012,701005012,0,701005012,57
701005013,701005013,0,701005013,28
701005014,701005014,0,701005014,65
701005015,701005015,0,701005015,45
701005016,701005016,0,701005016,31
701005017,701005017,0,701005017,47
701005018,701005018,0,701005018,62
701006001,701006001,0,701006001,31
701006002,701006002,0,701006002,41
701006003,701006003,0,701006003,46
701006004,701006004,0,701006004,29
701006005,701006005,0,701006005,70
701006006,701006006,0,701006006,49
701006007,701006007,0,701006007,52
701006008,701006008,0,701006008,45
701006009,701006009,0,701006009,24
701006010,701006010,0,701006010,51
701006011,701006011,0,701006011,21
701006012,701006012,0,701006012,43
701006013,701006013,0,701006013,35
701006014,701006014,0,701006014,39
701006015,701006015,0,701006015,34
701007001,701007001,0,701007001,38
701007002,701007002,0,701007002,47
701007003,701007003,0,701007003,47
701007004,701007004,0,701007004,54
701007005,701007005,0,701007005,60
701007006,701007006,0,701007006,66
701007007,701007007,0,701007007,51
701007008,701007008,0,701007008,40
701007009,701007009,0,701007009,47
701007010,701007010,0,701007010,35
701007011,701007011,0,701007011,16
701007012,701007012,0,701007012,48
701007013,701007013,0,701007013,34
701007014,701007014,0,701007014,47
701007015,701007015,0,701007015,42
701008001,701008001,0,701008001,54
701008002,701008002,0,701008002,44
701008003,701008003,0,701008003,51
701008004,701008004,0,701008004,46
701008005,701008005,0,701008005,60
701008006,701008006,0,701008006,39
701008007,701008007,0,701008007,91
701008008,701008008,0,701008008,97
701008009,701008009,0,701008009,22
701008010,701008010,0,701008010,36
701008011,701008011,0,701008011,37
701008013,701008013,0,701008013,76
701008014,701008014,0,701008014,52
701008015,701008015,0,701008015,68
701008016,701008016,0,701008016,29
701008017,701008017,0,701008017,60
701008018,701008018,0,701008018,38
701009001,701009001,0,701009001,40
701009002,701009002,0,701009002,22
701009003,701009003,0,701009003,40
701009004,701009004,0,701009004,41
701009005,701009005,0,701009005,22
701009006,701009006,0,701009006,31
701009007,701009007,0,701009007,54
701009008,701009008,0,701009008,50
701009009,701009009,0,701009009,51
701009010,701009010,0,701009010,42
701009011,701009011,0,701009011,50
701009012,701009012,0,701009012,42
701009013,701009013,0,701009013,65
701009014,701009014,0,701009014,49
701009015,701009015,0,701009015,42
701010001,701010001,0,701010001,14
701010002,701010002,0,701010002,41
701010003,701010003,0,701010003,37
701010004,701010004,0,701010004,40
701010005,701010005,0,701010005,24
701010007,701010007,0,701010007,48
701010008,701010008,0,701010008,40
701010009,701010009,0,701010009,50
701010010,701010010,0,701010010,64
701010011,701010011,0,701010011,41
701010012,701010012,0,701010012,62
701010013,701010013,0,701010013,16
701011001,701011001,0,701011001,64
701011002,701011002,0,701011002,46
701011003,701011003,0,701011003,55
701011004,701011004,0,701011004,48
