loc_origen,loc_destino,personas_mig,pobl_origen,pobl_destino,cod,distancia_m
10522,18321,1,6597,12985,1052218321,292240
10524,18321,1,9277,12985,1052418321,326434
10833,18321,1,3146,12985,1083318321,330127
11120,18321,13,76412,12985,1112018321,204063
11521,18321,16,5039,12985,1152118321,123385
11621,18321,6,2853,12985,1162118321,235576
11722,18321,3,528,12985,1172218321,90314
11826,18321,1,218,12985,1182618321,75418
11827,18321,1,1094,12985,1182718321,164205
11831,18321,1,49,12985,1183118321,70650
12320,18321,8,24406,12985,1232018321,212388
12421,18321,7,16756,12985,1242118321,148572
12723,18321,1,598,12985,1272318321,79191
12792,18321,1,4,12985,1279218321,90073
12824,18321,14,239,12985,1282418321,61091
13220,18321,21,64465,12985,1322018321,248426
13521,18321,4,3788,12985,1352118321,198200
13522,18321,3,7235,12985,1352218321,220096
13621,18321,2,3698,12985,1362118321,280578
14320,18321,3,25422,12985,1432018321,373503
14421,18321,1,7541,12985,1442118321,386530
14722,18321,3,3495,12985,1472218321,401997
15120,18321,6,104011,12985,1512018321,267771
15965,18321,1,481,12985,1596518321,252208
16220,18321,11,36743,12985,1622018321,186849
17220,18321,4,41974,12985,1722018321,205535
17321,18321,5,17174,12985,1732118321,242744
17521,18321,1,4600,12985,1752118321,168664
17624,18321,4,381,12985,1762418321,134059
19220,18321,1,25477,12985,1922018321,273902
19521,18321,1,2341,12985,1952118321,216225
1020,18521,51,1304729,3415,102018521,352827
2220,18521,1,40657,3415,222018521,324242
3221,18521,8,71258,3415,322118521,339720
3320,18521,4,19865,3415,332018521,316257
3321,18521,2,20524,3415,332118521,342949
3322,18521,1,25947,3415,332218521,352270
3621,18521,1,5562,3415,362118521,361549
3627,18521,1,7896,3415,362718521,365134
3729,18521,2,8626,3415,372918521,364649
3732,18521,1,18573,3415,373218521,365488
4220,18521,3,51830,3415,422018521,320994
5320,18521,1,26231,3415,532018521,370838
5323,18521,1,12816,3415,532318521,348367
5423,18521,2,9857,3415,542318521,383072
6220,18521,10,34368,3415,622018521,178417
6621,18521,1,1084,3415,662118521,246511
6622,18521,2,1443,3415,662218521,277944
6821,18521,2,161,3415,682118521,153632
8622,18521,2,2398,3415,862218521,319578
8993,18521,1,91,3415,899318521,261370
9621,18521,2,1626,3415,962118521,406937
10524,18521,2,9277,3415,1052418521,437237
11120,18521,7,76412,3415,1112018521,265038
11521,18521,1,5039,3415,1152118521,177340
13220,18521,8,64465,3415,1322018521,230001
14320,18521,1,25422,3415,1432018521,484306
19723,18521,1,1199,3415,1972318521,385294
1020,18695,6,1304729,450,102018695,364235
8622,18695,4,2398,450,862218695,330986
11120,18695,4,76412,450,1112018695,209218
11894,18695,1,122,450,1189418695,26645
11929,18695,1,197,450,1192918695,107804
15120,18695,1,104011,450,1512018695,205964
17321,18695,3,17174,450,1732118695,323400
1020,18721,6,1304729,687,102018721,304910
3221,18721,1,71258,687,322118721,291803
13220,18721,4,64465,687,1322018721,203270
17220,18721,1,41974,687,1722018721,255383
1020,18722,25,1304729,2712,102018722,434722
3320,18722,1,19865,2712,332018722,398152
3322,18722,4,25947,2712,332218722,434165
3631,18722,1,4397,2712,363118722,433693
4220,18722,2,51830,2712,422018722,145938
4521,18722,2,3168,2712,452118722,123311
4522,18722,1,14604,2712,452218722,233746
6220,18722,1,34368,2712,622018722,260312
6521,18722,1,2692,2712,652118722,291564
8220,18722,1,33639,2712,822018722,348131
9220,18722,2,38446,2712,922018722,386565
9521,18722,1,2203,2712,952118722,268897
10521,18722,1,2465,2712,1052118722,345094
11826,18722,1,218,2712,1182618722,181161
12421,18722,2,16756,2712,1242118722,280973
13220,18722,10,64465,2712,1322018722,134792
13521,18722,10,3788,2712,1352118722,50004
13522,18722,1,7235,2712,1352218722,106462
13824,18722,2,128,2712,1382418722,71555
13832,18722,7,359,2712,1383218722,33059
17220,18722,2,41974,2712,1722018722,372951
17321,18722,1,17174,2712,1732118722,410268
19220,18722,6,25477,2712,1922018722,221581
19790,18722,1,1694,2712,1979018722,221819
1020,18723,15,1304729,1037,102018723,328232
6721,18723,1,976,1037,672118723,117282
7721,18723,1,918,1037,772118723,250525
11120,18723,1,76412,1037,1112018723,240443
11826,18723,1,218,1037,1182618723,97298
12797,18723,1,779,1037,1279718723,175094
13220,18723,1,64465,1037,1322018723,162499
1020,18724,2,1304729,235,102018724,418588
2220,18724,1,40657,235,222018724,185549
11828,18724,1,112,235,1182818724,185802
1020,18828,18,1304729,1142,102018828,406216
4220,18828,8,51830,1142,422018828,87328
4521,18828,1,3168,1142,452118828,64701
4968,18828,1,150,1142,496818828,42202
5999,18828,4,56,1142,599918828,504607
6621,18828,4,1084,1142,662118828,233953
6622,18828,7,1443,1142,662218828,224984
8421,18828,1,6130,1142,842118828,332876
10320,18828,2,62590,1142,1032018828,370555
11695,18828,2,1111,1142,1169518828,152623
12320,18828,1,24406,1142,1232018828,435589
13220,18828,1,64465,1142,1322018828,181445
13521,18828,1,3788,1142,1352118828,96039
13621,18828,1,3698,1142,1362118828,68506
15120,18828,4,104011,1142,1512018828,331524
15966,18828,1,750,1142,1596618828,328173
15970,18828,1,460,1142,1597018828,277672
1020,18829,4,1304729,510,102018829,368711
2521,18829,1,12200,510,252118829,310558
3528,18829,1,5089,510,352818829,335146
4220,18829,1,51830,510,422018829,212007
4522,18829,1,14604,510,452218829,299815
9220,18829,1,38446,510,922018829,390706
9721,18829,1,713,510,972118829,356358
11120,18829,1,76412,510,1112018829,239279
19220,18829,1,25477,510,1922018829,287650
19522,18829,1,3810,510,1952218829,296402
1020,18830,4,1304729,170,102018830,438316
4220,18830,1,51830,170,422018830,148466
11695,18830,3,1111,170,1169518830,96957
13220,18830,1,64465,170,1322018830,135740
13521,18830,1,3788,170,1352118830,46874
1020,18833,7,1304729,54,102018833,253969
5321,18833,1,18041,54,532118833,277456
1020,18834,40,1304729,298,102018834,386963
10321,18834,1,27471,298,1032118834,466674
11120,18834,4,76412,298,1112018834,241681
1020,18928,3,1304729,52,102018928,258466
4966,18928,3,70,52,496618928,303663
8220,18928,2,33639,52,822018928,171875
11521,18928,1,5039,52,1152118928,109943
1020,18931,2,1304729,218,102018931,280345
3320,18931,1,19865,218,332018931,243775
3621,18931,1,5562,218,362118931,289067
11521,18931,3,5039,218,1152118931,104928
13220,18931,3,64465,218,1322018931,209129
1020,18937,5,1304729,240,102018937,378980
11824,18937,2,333,240,1182418937,160877
1020,18993,2,1304729,463,102018993,400363
4220,18993,2,51830,463,422018993,81475
10830,18993,1,9819,463,1083018993,367728
1020,19220,450,1304729,25477,102019220,278085
2220,19220,2,40657,25477,222019220,448534
2521,19220,2,12200,25477,252119220,564168
3221,19220,6,71258,25477,322119220,275714
3320,19220,10,19865,25477,332019220,264163
3321,19220,1,20524,25477,332119220,278474
3322,19220,11,25947,25477,332219220,251604
3421,19220,1,16244,25477,342119220,275722
3422,19220,3,7133,25477,342219220,221080
3521,19220,1,31650,25477,352119220,256296
3524,19220,1,6570,25477,352419220,258259
3525,19220,1,15908,25477,352519220,269352
3528,19220,1,5089,25477,352819220,211322
3629,19220,1,4510,25477,362919220,233436
3633,19220,6,7288,25477,363319220,265757
3729,19220,2,8626,25477,372919220,249848
3732,19220,2,18573,25477,373219220,262884
3828,19220,3,21091,25477,382819220,256253
3835,19220,1,3195,25477,383519220,266530
3949,19220,1,396,25477,394919220,246609
3957,19220,2,3543,25477,395719220,248244
4220,19220,36,51830,25477,422019220,112982
4521,19220,8,3168,25477,452119220,98859
4522,19220,51,14604,25477,452219220,125630
4621,19220,3,1122,25477,462119220,78209
4721,19220,1,2331,25477,472119220,159160
4827,19220,3,415,25477,482719220,85692
4923,19220,1,189,25477,492319220,78363
5320,19220,9,26231,25477,532019220,407139
5323,19220,2,12816,25477,532319220,375674
5421,19220,3,10630,25477,542119220,351630
5521,19220,1,3390,25477,552119220,382546
5999,19220,1,56,25477,599919220,396921
6220,19220,7,34368,25477,622019220,236836
6421,19220,3,7176,25477,642119220,141694
6621,19220,2,1084,25477,662119220,159464
6790,19220,5,1124,25477,679019220,88439
7320,19220,7,21429,25477,732019220,277233
8220,19220,7,33639,25477,822019220,226692
8421,19220,1,6130,25477,842119220,239522
8621,19220,1,1202,25477,862119220,261505
8721,19220,4,1357,25477,872119220,151712
8722,19220,2,835,25477,872219220,160391
8822,19220,1,246,25477,882219220,249776
9220,19220,33,38446,25477,922019220,166168
9521,19220,6,2203,25477,952119220,94622
9522,19220,36,5118,25477,952219220,30049
9721,19220,2,713,25477,972119220,69892
9722,19220,7,553,25477,972219220,69320
9928,19220,2,55,25477,992819220,56183
10320,19220,105,62590,25477,1032019220,208768
10321,19220,19,27471,25477,1032119220,195402
10521,19220,8,2465,25477,1052119220,124697
10522,19220,4,6597,25477,1052219220,211154
10523,19220,3,8830,25477,1052319220,223089
10524,19220,5,9277,25477,1052419220,213853
10821,19220,3,8177,25477,1082119220,209037
10947,19220,3,149,25477,1094719220,212953
11120,19220,10,76412,25477,1112019220,454674
11621,19220,3,2853,25477,1162119220,485059
12421,19220,2,16756,25477,1242119220,393295
13220,19220,6,64465,25477,1322019220,343573
13522,19220,12,7235,25477,1352219220,325963
14320,19220,13,25422,25477,1432019220,168850
14421,19220,4,7541,25477,1442119220,150156
14422,19220,22,7645,25477,1442219220,70329
14521,19220,22,9675,25477,1452119220,152274
14621,19220,14,1609,25477,1462119220,134269
14721,19220,1,977,25477,1472119220,142874
14722,19220,6,3495,25477,1472219220,193519
14723,19220,1,598,25477,1472319220,123563
14823,19220,1,510,25477,1482319220,149665
14923,19220,7,370,25477,1492319220,166383
14962,19220,1,823,25477,1496219220,162820
15120,19220,3,104011,25477,1512019220,493652
16220,19220,5,36743,25477,1622019220,298045
16421,19220,5,10166,25477,1642119220,311831
16521,19220,1,20239,25477,1652119220,299920
16945,19220,1,162,25477,1694519220,324453
17220,19220,5,41974,25477,1722019220,405949
18220,19220,4,54755,25477,1822019220,277647
18321,19220,2,12985,25477,1832119220,273902
18521,19220,1,3415,25477,1852119220,384705
18828,19220,4,1142,25477,1882819220,162971
1020,19521,58,1304729,2341,102019521,274050
3320,19521,1,19865,2341,332019521,251618
3528,19521,1,5089,2341,352819521,203754
3732,19521,1,18573,2341,373219521,266539
4220,19521,20,51830,2341,422019521,107786
4521,19521,1,3168,2341,452119521,67578
4522,19521,6,14604,2341,452219521,195594
4621,19521,15,1122,2341,462119521,20774
4924,19521,6,272,2341,492419521,40050
4940,19521,1,26,2341,494019521,4039
6421,19521,12,7176,2341,642119521,95250
6621,19521,2,1084,2341,662119521,101787
6790,19521,6,1124,2341,679019521,30762
8220,19521,1,33639,2341,822019521,214147
8721,19521,2,1357,2341,872119521,139167
8896,19521,1,45,2341,889619521,51513
8941,19521,1,38,2341,894119521,162664
9220,19521,2,38446,2341,922019521,209502
9522,19521,2,5118,2341,952219521,105379
10320,19521,4,62590,2341,1032019521,280900
11120,19521,1,76412,2341,1112019521,396997
11695,19521,1,1111,2341,1169519521,284058
13220,19521,2,64465,2341,1322019521,312880
14320,19521,1,25422,2341,1432019521,244180
14422,19521,1,7645,2341,1442219521,145659
17321,19521,1,17174,2341,1732119521,376604
18321,19521,1,12985,2341,1832119521,216225
1020,19522,36,1304729,3810,102019522,333084
3221,19522,4,71258,3810,322119522,330713
3320,19522,2,19865,3810,332019522,319162
3421,19522,1,16244,3810,342119522,330721
3422,19522,1,7133,3810,342219522,276079
3621,19522,1,5562,3810,362119522,297453
4220,19522,10,51830,3810,422019522,109284
4522,19522,29,14604,3810,452219522,72252
4621,19522,1,1122,3810,462119522,107438
4827,19522,4,415,3810,482719522,32314
5999,19522,1,56,3810,599919522,451920
6220,19522,1,34368,3810,622019522,291835
6421,19522,1,7176,3810,642119522,196693
7320,19522,2,21429,3810,732019522,332232
8220,19522,2,33639,3810,822019522,281691
9522,19522,9,5118,3810,952219522,85048
9721,19522,1,713,3810,972119522,124891
10320,19522,7,62590,3810,1032019522,263767
10321,19522,5,27471,3810,1032119522,250401
10521,19522,1,2465,3810,1052119522,179696
10821,19522,5,8177,3810,1082119522,264036
11120,19522,5,76412,3810,1112019522,507450
11521,19522,1,5039,3810,1152119522,446595
11621,19522,1,2853,3810,1162119522,493811
13621,19522,4,3698,3810,1362119522,213181
14320,19522,1,25422,3810,1432019522,223849
15120,19522,4,104011,3810,1512019522,502404
16521,19522,1,20239,3810,1652119522,354919
18220,19522,2,54755,3810,1822019522,286399
18829,19522,1,510,3810,1882919522,296402
1020,19721,6,1304729,344,102019721,363029
4220,19721,2,51830,344,422019721,131228
4522,19721,4,14604,344,452219721,94196
5422,19721,1,10085,344,542219721,445904
6421,19721,2,7176,344,642119721,226638
9220,19721,2,38446,344,922019721,251112
10320,19721,2,62590,344,1032019721,293712
10821,19721,2,8177,344,1082119721,293981
12421,19721,2,16756,344,1242119721,476016
13521,19721,5,3788,344,1352119721,295446
1020,19722,14,1304729,1430,102019722,340548
3221,19722,2,71258,1430,322119722,338177
4220,19722,1,51830,1430,422019722,145277
4522,19722,1,14604,1430,452219722,108245
8790,19722,1,409,1430,879019722,149163
8923,19722,5,166,1430,892319722,297700
9522,19722,5,5118,1430,952219722,92512
9721,19722,1,713,1430,972119722,132355
10320,19722,3,62590,1430,1032019722,271231
11120,19722,2,76412,1430,1112019722,514914
12320,19722,1,24406,1430,1232019722,498739
13621,19722,1,3698,1430,1362119722,249174
14422,19722,5,7645,1430,1442219722,132792
14521,19722,3,9675,1430,1452119722,214737
14621,19722,4,1609,1430,1462119722,196732
14723,19722,1,598,1430,1472319722,186026
14823,19722,1,510,1430,1482319722,212128
14923,19722,2,370,1430,1492319722,228846
16421,19722,4,10166,1430,1642119722,374294
1020,19723,24,1304729,1199,102019723,274239
4220,19723,1,51830,1199,422019723,115899
4522,19723,1,14604,1199,452219723,129586
4827,19723,1,415,1199,482719723,89648
9220,19723,1,38446,1199,922019723,162322
9522,19723,5,5118,1199,952219723,26203
10320,19723,2,62590,1199,1032019723,204922
10321,19723,2,27471,1199,1032119723,191556
10524,19723,1,9277,1199,1052419723,210007
17622,19723,2,2123,1199,1762219723,386201
1020,19790,39,1304729,1694,102019790,243334
3321,19790,2,20524,1694,332119790,242577
3528,19790,4,5089,1694,352819790,173038
3722,19790,1,5410,1694,372219790,241450
3835,19790,3,3195,1694,383519790,238021
4220,19790,7,51830,1694,422019790,138717
4521,19790,1,3168,1694,452119790,98509
4829,19790,1,195,1694,482919790,100855
5320,19790,1,26231,1694,532019790,346901
5321,19790,1,18041,1694,532119790,352377
6220,19790,7,34368,1694,622019790,154480
6421,19790,2,7176,1694,642119790,65815
6622,19790,1,1443,1694,662219790,80450
7721,19790,1,918,1694,772119790,251183
8220,19790,3,33639,1694,822019790,183431
8421,19790,3,6130,1694,842119790,171275
8521,19790,1,2402,1694,852119790,141110
8724,19790,3,1030,1694,872419790,47310
9521,19790,3,2203,1694,952119790,47405
10320,19790,5,62590,1694,1032019790,250184
10321,19790,1,27471,1694,1032119790,241732
11120,19790,1,76412,1694,1112019790,367562
13522,19790,5,7235,1694,1352219790,326201
14422,19790,1,7645,1694,1442219790,156107
18220,19790,1,54755,1694,1822019790,277885
18521,19790,1,3415,1694,1852119790,297593
18722,19790,1,2712,1694,1872219790,221819
1020,19821,7,1304729,674,102019821,349431
3322,19821,3,25947,674,332219821,322950
3523,19821,1,9624,674,352319821,336352
4220,19821,9,51830,674,422019821,92112
4827,19821,6,415,674,482719821,14838
10320,19821,3,62590,674,1032019821,280114
14320,19821,1,25422,674,1432019821,240196
14521,19821,1,9675,674,1452119821,223620
18722,19821,1,2712,674,1872219821,237160
1020,19822,4,1304729,230,102019822,315311
4220,19822,2,51830,230,422019822,110954
4521,19822,1,3168,230,452119822,71052
4522,19822,2,14604,230,452219822,161994
9522,19822,1,5118,230,952219822,67275
12421,19822,1,16756,230,1242119822,395624
18991,19822,3,23,230,1899119822,170880
1020,19896,2,1304729,133,102019896,225942
9220,19896,1,38446,133,922019896,161394
1020,19922,3,1304729,19,102019922,285783
1020,19956,79,1304729,6782,102019956,280864
2220,19956,1,40657,6782,222019956,449166
3221,19956,2,71258,6782,322119956,278493
3320,19956,1,19865,6782,332019956,266942
3526,19956,1,3727,6782,352619956,250376
3527,19956,1,6132,6782,352719956,261429
3621,19956,1,5562,6782,362119956,245233
3624,19956,1,2508,6782,362419956,282060
3629,19956,5,4510,6782,362919956,236215
3839,19956,4,1419,6782,383919956,263373
3880,19956,1,242,6782,388019956,261345
4220,19956,9,51830,6782,422019956,113614
4521,19956,1,3168,6782,452119956,99491
4522,19956,6,14604,6782,452219956,123136
4827,19956,2,415,6782,482719956,83198
5522,19956,3,6632,6782,552219956,394585
6220,19956,8,34368,6782,622019956,239615
6790,19956,2,1124,6782,679019956,90299
7320,19956,4,21429,6782,732019956,280012
8220,19956,2,33639,6782,822019956,229471
8521,19956,4,2402,6782,852119956,187150
8721,19956,2,1357,6782,872119956,154491
9220,19956,5,38446,6782,922019956,168947
9521,19956,6,2203,6782,952119956,97401
9522,19956,30,5118,6782,952219956,32828
9721,19956,1,713,6782,972119956,72671
10320,19956,35,62590,6782,1032019956,211547
10832,19956,1,1703,6782,1083219956,213115
12320,19956,1,24406,6782,1232019956,439055
13522,19956,3,7235,6782,1352219956,326595
14320,19956,3,25422,6782,1432019956,171629
14422,19956,6,7645,6782,1442219956,73108
14521,19956,1,9675,6782,1452119956,155053
14621,19956,1,1609,6782,1462119956,137048
14723,19956,1,598,6782,1472319956,126342
14923,19956,2,370,6782,1492319956,169162
15120,19956,1,104011,6782,1512019956,494284
16929,19956,1,2585,6782,1692919956,334612
17220,19956,3,41974,6782,1722019956,408728
1020,19960,1,1304729,54,102019960,253290
9522,19960,2,5118,54,952219960,4460
1020,19971,4,1304729,116,102019971,372241
4522,19971,5,14604,116,452219971,61769
4827,19971,1,415,116,482719971,21831
14521,19971,1,9675,116,1452119971,246430
14942,19971,1,225,116,1494219971,283698
2220,1020,1740,40657,1304729,22201020,583715
2521,1020,451,12200,1304729,25211020,612802
2522,1020,69,2659,1304729,25221020,617076
2621,1020,43,2531,1304729,26211020,595785
2721,1020,6,380,1304729,27211020,628213
2725,1020,7,1149,1304729,27251020,523352
2824,1020,2,113,1304729,28241020,574959
2826,1020,1,140,1304729,28261020,601650
2830,1020,10,1642,1304729,28301020,580186
2927,1020,1,264,1304729,29271020,548882
2934,1020,1,128,1304729,29341020,587449
3221,1020,1665,71258,1304729,32211020,14321
3320,1020,497,19865,1304729,33201020,36942
3321,1020,592,20524,1304729,33211020,9878
3322,1020,748,25947,1304729,33221020,26841
3323,1020,272,16742,1304729,33231020,49177
3421,1020,297,16244,1304729,34211020,19940
3422,1020,183,7133,1304729,34221020,70782
3521,1020,71,31650,1304729,35211020,22603
3523,1020,82,9624,1304729,35231020,19478
3524,1020,124,6570,1304729,35241020,20853
3525,1020,181,15908,1304729,35251020,16987
3526,1020,87,3727,1304729,35261020,44198
3527,1020,200,6132,1304729,35271020,25760
3528,1020,145,5089,1304729,35281020,70482
3621,1020,267,5562,1304729,36211020,45635
3622,1020,5,2274,1304729,36221020,47203
3624,1020,51,2508,1304729,36241020,30953
3625,1020,37,4199,1304729,36251020,34687
3626,1020,61,2109,1304729,36261020,71265
3627,1020,172,7896,1304729,36271020,49463
3628,1020,53,1973,1304729,36281020,54513
3629,1020,69,4510,1304729,36291020,45449
3630,1020,9,1797,1304729,36301020,52417
3631,1020,449,4397,1304729,36311020,15517
3632,1020,40,1760,1304729,36321020,75856
3633,1020,134,7288,1304729,36331020,22096
3634,1020,1,1513,1304729,36341020,20380
3721,1020,18,1047,1304729,37211020,43175
3722,1020,90,5410,1304729,37221020,18563
3723,1020,42,1305,1304729,37231020,29436
3724,1020,52,1595,1304729,37241020,52467
3725,1020,6,1313,1304729,37251020,53906
3726,1020,63,3146,1304729,37261020,47505
3727,1020,26,8628,1304729,37271020,20792
3729,1020,228,8626,1304729,37291020,37756
3730,1020,41,1489,1304729,37301020,47844
3731,1020,61,90,1304729,37311020,20485
3732,1020,887,18573,1304729,37321020,25034
3733,1020,4,4307,1304729,37331020,23220
3823,1020,11,520,1304729,38231020,61687
3825,1020,2,826,1304729,38251020,11906
3826,1020,35,965,1304729,38261020,55844
3828,1020,545,21091,1304729,38281020,31359
3830,1020,143,4724,1304729,38301020,36571
3831,1020,290,8066,1304729,38311020,23195
3832,1020,4,662,1304729,38321020,31519
3833,1020,1,409,1304729,38331020,25997
3834,1020,28,1878,1304729,38341020,62751
3835,1020,347,3195,1304729,38351020,21639
3836,1020,8,746,1304729,38361020,28088
3839,1020,5,1419,1304729,38391020,18637
3882,1020,12,147,1304729,38821020,48388
3910,1020,1,1104,1304729,39101020,44499
3913,1020,1,756,1304729,39131020,29436
3914,1020,1,333,1304729,39141020,40115
3921,1020,4,152,1304729,39211020,65664
3922,1020,1,68,1304729,39221020,76463
3925,1020,8,416,1304729,39251020,57209
3927,1020,7,139,1304729,39271020,85762
3929,1020,2,119,1304729,39291020,70280
3935,1020,25,527,1304729,39351020,71154
3939,1020,2,988,1304729,39391020,24452
3942,1020,4,140,1304729,39421020,47067
3943,1020,2,296,1304729,39431020,41544
3946,1020,11,458,1304729,39461020,77587
3948,1020,1,492,1304729,39481020,12112
3949,1020,1,396,1304729,39491020,37493
3953,1020,86,19124,1304729,39531020,28013
3956,1020,3,153,1304729,39561020,64562
3957,1020,68,3543,1304729,39571020,39661
3959,1020,100,4774,1304729,39591020,34570
3962,1020,6,142,1304729,39621020,47216
3969,1020,4,91,1304729,39691020,70985
3974,1020,6,273,1304729,39741020,75315
3975,1020,6,286,1304729,39751020,67699
3980,1020,15,622,1304729,39801020,43736
3985,1020,6,204,1304729,39851020,64917
3986,1020,7,86,1304729,39861020,60423
3987,1020,29,2813,1304729,39871020,26397
3988,1020,2,178,1304729,39881020,27433
3989,1020,6,615,1304729,39891020,24069
3993,1020,1,806,1304729,39931020,25438
3994,1020,1,80,1304729,39941020,24926
4220,1020,1342,51830,1304729,42201020,381724
4521,1020,112,3168,1304729,45211020,341516
4522,1020,233,14604,1304729,45221020,403570
4621,1020,22,1122,1304729,46211020,294712
4721,1020,16,2331,1304729,47211020,427241
4821,1020,16,1511,1304729,48211020,439187
4822,1020,3,207,1304729,48221020,363192
4824,1020,4,263,1304729,48241020,325967
4827,1020,1,415,1304729,48271020,363632
4830,1020,2,104,1304729,48301020,410730
4924,1020,2,272,1304729,49241020,311327
4949,1020,7,439,1304729,49491020,423328
4968,1020,1,150,1304729,49681020,364455
5320,1020,608,26231,1304729,53201020,172240
5321,1020,433,18041,1304729,53211020,228387
5323,1020,299,12816,1304729,53231020,140775
5421,1020,264,10630,1304729,54211020,116938
5422,1020,275,10085,1304729,54221020,126061
5423,1020,148,9857,1304729,54231020,248376
5452,1020,7,78,1304729,54521020,173835
5521,1020,96,3390,1304729,55211020,197303
5522,1020,193,6632,1304729,55221020,156907
5621,1020,117,3235,1304729,56211020,117112
5622,1020,33,3716,1304729,56221020,169287
5721,1020,24,401,1304729,57211020,199586
5724,1020,4,603,1304729,57241020,121527
5726,1020,9,138,1304729,57261020,160408
5798,1020,3,192,1304729,57981020,242360
5824,1020,4,353,1304729,58241020,120973
5827,1020,4,249,1304729,58271020,171756
5831,1020,25,999,1304729,58311020,175892
5923,1020,3,298,1304729,59231020,199901
5924,1020,3,73,1304729,59241020,150519
5925,1020,3,158,1304729,59251020,138823
5931,1020,2,69,1304729,59311020,125635
5938,1020,13,73,1304729,59381020,133189
5951,1020,2,193,1304729,59511020,120878
5955,1020,1,61,1304729,59551020,119073
