cod,cod_ori,cod_des,poblacion_ori,poblacion_des,personas_mig,distancia_m,geom_ori,geom_des
38284721,3828,4721,21091,2331,1,414229,POINT (600169.0660007594 6149058.795812866),POINT (771701.7691043743 6460211.027444684)
38284821,3828,4821,21091,1511,3,426175,POINT (600169.0660007594 6149058.795812866),POINT (768341.215 6470274.823)
38284949,3828,4949,21091,439,4,401496,POINT (600169.0660007594 6149058.795812866),POINT (850273.5648474651 6371111.987119211)
38285320,3828,5320,21091,26231,10,203103,POINT (600169.0660007594 6149058.795812866),POINT (422937.9810020199 6187566.893377856)
38285321,3828,5321,21091,18041,1,259250,POINT (600169.0660007594 6149058.795812866),POINT (381560.5426038019 6237508.70162149)
38285323,3828,5323,21091,12816,1,171638,POINT (600169.0660007594 6149058.795812866),POINT (459139.5927728665 6190793.685035946)
38285421,3828,5421,21091,10630,1,147801,POINT (600169.0660007594 6149058.795812866),POINT (478168.5305876654 6204951.642408893)
38285423,3828,5423,21091,9857,1,279239,POINT (600169.0660007594 6149058.795812866),POINT (370211.3425855851 6249962.711012445)
38285521,3828,5521,21091,3390,1,228166,POINT (600169.0660007594 6149058.795812866),POINT (425254.2145107206 6244548.931422319)
38285831,3828,5831,21091,999,2,206755,POINT (600169.0660007594 6149058.795812866),POINT (440216.6404586061 6237109.021284476)
38285987,3828,5987,21091,96,2,267434,POINT (600169.0660007594 6149058.795812866),POINT (376938.0469506213 6241149.503353722)
38286220,3828,6220,21091,34368,6,187690,POINT (600169.0660007594 6149058.795812866),POINT (544395.6968756896 6306205.764611009)
38286722,3828,6722,21091,1136,3,251229,POINT (600169.0660007594 6149058.795812866),POINT (546939.0600713366 6367671.188376673)
38286724,3828,6724,21091,1094,1,191412,POINT (600169.0660007594 6149058.795812866),POINT (544715.5806652261 6309411.302971778)
38286790,3828,6790,21091,1124,4,232989,POINT (600169.0660007594 6149058.795812866),POINT (674107.909881202 6336263.985088993)
38287320,3828,7320,21091,21429,8,192950,POINT (600169.0660007594 6149058.795812866),POINT (509325.207006696 6290894.511013233)
38288220,3828,8220,21091,33639,7,100238,POINT (600169.0660007594 6149058.795812866),POINT (571771.8401191942 6226149.775983537)
38288421,3828,8421,21091,6130,6,144175,POINT (600169.0660007594 6149058.795812866),POINT (562219.4444580078 6268197.953743277)
38289220,3828,9220,21091,38446,1,90241,POINT (600169.0660007594 6149058.795812866),POINT (661451.1977671548 6194686.506299259)
38299220,3829,9220,144,38446,1,46099,POINT (626179.4827720223 6178844.288395025),POINT (661451.1977671548 6194686.506299259)
38301020,3830,1020,4724,1304729,143,36571,POINT (604677.5426081594 6151288.533430437),POINT (573082.2484702046 6145008.43370907)
38302220,3830,2220,4724,40657,1,594496,POINT (604677.5426081594 6151288.533430437),POINT (549273.2185291488 6633915.062681103)
38305320,3830,5320,4724,26231,1,208315,POINT (604677.5426081594 6151288.533430437),POINT (422937.9810020199 6187566.893377856)
38305321,3830,5321,4724,18041,2,264462,POINT (604677.5426081594 6151288.533430437),POINT (381560.5426038019 6237508.70162149)
38305422,3830,5422,4724,10085,3,162136,POINT (604677.5426081594 6151288.533430437),POINT (467732.0998145878 6202465.575935196)
38305423,3830,5423,4724,9857,1,284451,POINT (604677.5426081594 6151288.533430437),POINT (370211.3425855851 6249962.711012445)
38305521,3830,5521,4724,3390,1,233378,POINT (604677.5426081594 6151288.533430437),POINT (425254.2145107206 6244548.931422319)
38306220,3830,6220,4724,34368,5,185807,POINT (604677.5426081594 6151288.533430437),POINT (544395.6968756896 6306205.764611009)
38306421,3830,6421,4724,7176,2,186050,POINT (604677.5426081594 6151288.533430437),POINT (627784.2920031943 6310678.606575608)
38307320,3830,7320,4724,21429,1,197985,POINT (604677.5426081594 6151288.533430437),POINT (509325.207006696 6290894.511013233)
38308220,3830,8220,4724,33639,1,98355,POINT (604677.5426081594 6151288.533430437),POINT (571771.8401191942 6226149.775983537)
38308992,3830,8992,4724,13,5,172165,POINT (604677.5426081594 6151288.533430437),POINT (578985.023842195 6293306.707511318)
38311020,3831,1020,8066,1304729,290,23195,POINT (592717.6448864141 6144709.386422962),POINT (573082.2484702046 6145008.43370907)
38314220,3831,4220,8066,51830,3,374596,POINT (592717.6448864141 6144709.386422962),POINT (766475.5195453273 6415360.379009241)
38315320,3831,5320,8066,26231,1,194694,POINT (592717.6448864141 6144709.386422962),POINT (422937.9810020199 6187566.893377856)
38317320,3831,7320,8066,21429,4,191635,POINT (592717.6448864141 6144709.386422962),POINT (509325.207006696 6290894.511013233)
38318220,3831,8220,8066,33639,5,100618,POINT (592717.6448864141 6144709.386422962),POINT (571771.8401191942 6226149.775983537)
38319220,3831,9220,8066,38446,2,98768,POINT (592717.6448864141 6144709.386422962),POINT (661451.1977671548 6194686.506299259)
38319522,3831,9522,8066,5118,1,235733,POINT (592717.6448864141 6144709.386422962),POINT (729009.06491 6295613.887045726)
38319821,3831,9821,8066,180,1,184381,POINT (592717.6448864141 6144709.386422962),POINT (710379.4337825339 6249142.636044854)
38321020,3832,1020,662,1304729,4,31519,POINT (598058.7889935098 6159708.232836992),POINT (573082.2484702046 6145008.43370907)
38329220,3832,9220,662,38446,1,80922,POINT (598058.7889935098 6159708.232836992),POINT (661451.1977671548 6194686.506299259)
38331020,3833,1020,409,1304729,1,25997,POINT (567772.9825060242 6168817.885356816),POINT (573082.2484702046 6145008.43370907)
38341020,3834,1020,1878,1304729,28,62751,POINT (629443.8693322215 6151440.066424618),POINT (573082.2484702046 6145008.43370907)
38349622,3834,9622,1878,2825,3,29144,POINT (629443.8693322215 6151440.066424618),POINT (641322.7795995863 6170500.73085683)
38351020,3835,1020,3195,1304729,347,21639,POINT (591620.7168567854 6143542.296321873),POINT (573082.2484702046 6145008.43370907)
38354220,3835,4220,3195,51830,4,376411,POINT (591620.7168567854 6143542.296321873),POINT (766475.5195453273 6415360.379009241)
38355321,3835,5321,3195,18041,2,249285,POINT (591620.7168567854 6143542.296321873),POINT (381560.5426038019 6237508.70162149)
38355422,3835,5422,3195,10085,1,146959,POINT (591620.7168567854 6143542.296321873),POINT (467732.0998145878 6202465.575935196)
38355829,3835,5829,3195,60,1,212231,POINT (591620.7168567854 6143542.296321873),POINT (414299.7845427862 6213094.321044549)
38355924,3835,5924,3195,73,2,171417,POINT (591620.7168567854 6143542.296321873),POINT (447239.6971438283 6190516.137913003)
38356220,3835,6220,3195,34368,3,189309,POINT (591620.7168567854 6143542.296321873),POINT (544395.6968756896 6306205.764611009)
38357320,3835,7320,3195,21429,1,192519,POINT (591620.7168567854 6143542.296321873),POINT (509325.207006696 6290894.511013233)
38358220,3835,8220,3195,33639,1,101857,POINT (591620.7168567854 6143542.296321873),POINT (571771.8401191942 6226149.775983537)
38359220,3835,9220,3195,38446,3,100518,POINT (591620.7168567854 6143542.296321873),POINT (661451.1977671548 6194686.506299259)
38361020,3836,1020,746,1304729,8,28088,POINT (592291.2076629534 6164023.48643144),POINT (573082.2484702046 6145008.43370907)
38368421,3836,8421,746,6130,1,123726,POINT (592291.2076629534 6164023.48643144),POINT (562219.4444580078 6268197.953743277)
38368821,3836,8821,746,540,1,53272,POINT (592291.2076629534 6164023.48643144),POINT (599862.9410769409 6210363.596576277)
38391020,3839,1020,1419,1304729,5,18637,POINT (584783.0303396771 6157970.427084215),POINT (573082.2484702046 6145008.43370907)
38821020,3882,1020,147,1304729,12,48388,POINT (566034.1512621605 6190036.024761727),POINT (573082.2484702046 6145008.43370907)
38828823,3882,8823,147,730,4,18830,POINT (566034.1512621605 6190036.024761727),POINT (572315.9743932312 6206378.627922345)
38828824,3882,8824,147,810,1,23143,POINT (566034.1512621605 6190036.024761727),POINT (572034.2714618791 6210845.955180435)
38828933,3882,8933,147,396,1,27305,POINT (566034.1512621605 6190036.024761727),POINT (555335.8934125454 6198413.757304374)
39101020,3910,1020,1104,1304729,1,44499,POINT (612311.7367857948 6152860.883868587),POINT (573082.2484702046 6145008.43370907)
39131020,3913,1020,756,1304729,1,29436,POINT (594770.6703615838 6161351.139415748),POINT (573082.2484702046 6145008.43370907)
39141020,3914,1020,333,1304729,1,40115,POINT (565792.2202280801 6182676.398381736),POINT (573082.2484702046 6145008.43370907)
39211020,3921,1020,152,1304729,4,65664,POINT (632324.0794753798 6150208.015749946),POINT (573082.2484702046 6145008.43370907)
39221020,3922,1020,68,1304729,1,76463,POINT (642038.6164863714 6149597.154459778),POINT (573082.2484702046 6145008.43370907)
39251020,3925,1020,416,1304729,8,57209,POINT (623969.0512574608 6152132.575679986),POINT (573082.2484702046 6145008.43370907)
39254220,3925,4220,416,51830,2,345709,POINT (623969.0512574608 6152132.575679986),POINT (766475.5195453273 6415360.379009241)
39255621,3925,5621,416,3235,1,173825,POINT (623969.0512574608 6152132.575679986),POINT (475431.2703850165 6199675.686454285)
39271020,3927,1020,139,1304729,7,85762,POINT (617089.5143415597 6212417.022376345),POINT (573082.2484702046 6145008.43370907)
39275521,3927,5521,139,3390,2,248269,POINT (617089.5143415597 6212417.022376345),POINT (425254.2145107206 6244548.931422319)
39278220,3927,8220,139,33639,1,57722,POINT (617089.5143415597 6212417.022376345),POINT (571771.8401191942 6226149.775983537)
39278622,3927,8622,139,2398,5,5367,POINT (617089.5143415597 6212417.022376345),POINT (616338.3934514923 6215178.131054383)
39278724,3927,8724,139,1030,1,112438,POINT (617089.5143415597 6212417.022376345),POINT (671739.9774263226 6294585.92455144)
39278821,3927,8821,139,540,2,21487,POINT (617089.5143415597 6212417.022376345),POINT (599862.9410769409 6210363.596576277)
39279622,3927,9622,139,2825,3,61297,POINT (617089.5143415597 6212417.022376345),POINT (641322.7795995863 6170500.73085683)
39288220,3928,8220,299,33639,1,64644,POINT (555814.510405118 6173415.370512727),POINT (571771.8401191942 6226149.775983537)
39291020,3929,1020,119,1304729,2,70280,POINT (635612.3902673702 6159328.758355368),POINT (573082.2484702046 6145008.43370907)
39294821,3929,4821,119,1511,1,395340,POINT (635612.3902673702 6159328.758355368),POINT (768341.215 6470274.823)
39299621,3929,9621,119,1626,1,123012,POINT (635612.3902673702 6159328.758355368),POINT (705646.247314009 6230826.069853771)
39299622,3929,9622,119,2825,1,22083,POINT (635612.3902673702 6159328.758355368),POINT (641322.7795995863 6170500.73085683)
39351020,3935,1020,527,1304729,25,71154,POINT (637503.2407504255 6149156.291211568),POINT (573082.2484702046 6145008.43370907)
39358220,3935,8220,527,33639,2,118216,POINT (637503.2407504255 6149156.291211568),POINT (571771.8401191942 6226149.775983537)
39391020,3939,1020,988,1304729,2,24452,POINT (593950.5362931939 6144386.400718588),POINT (573082.2484702046 6145008.43370907)
39421020,3942,1020,140,1304729,4,47067,POINT (608726.8398963681 6169514.276988238),POINT (573082.2484702046 6145008.43370907)
39431020,3943,1020,296,1304729,2,41544,POINT (609753.6911275582 6151497.686455321),POINT (573082.2484702046 6145008.43370907)
39461020,3946,1020,458,1304729,11,77587,POINT (644160.5072340987 6150161.294213315),POINT (573082.2484702046 6145008.43370907)
39468220,3946,8220,458,33639,1,123200,POINT (644160.5072340987 6150161.294213315),POINT (571771.8401191942 6226149.775983537)
39481020,3948,1020,492,1304729,1,12112,POINT (569361.4176917395 6154718.882945733),POINT (573082.2484702046 6145008.43370907)
39491020,3949,1020,396,1304729,1,37493,POINT (602499.5587471463 6157456.232132213),POINT (573082.2484702046 6145008.43370907)
39531020,3953,1020,19124,1304729,86,28013,POINT (596929.5701792388 6146904.617905139),POINT (573082.2484702046 6145008.43370907)
39535621,3953,5621,19124,3235,3,144384,POINT (596929.5701792388 6146904.617905139),POINT (475431.2703850165 6199675.686454285)
39535724,3953,5724,19124,603,1,148799,POINT (596929.5701792388 6146904.617905139),POINT (471754.3459046822 6199226.745191891)
39536421,3953,6421,19124,7176,2,187589,POINT (596929.5701792388 6146904.617905139),POINT (627784.2920031943 6310678.606575608)
39537320,3953,7320,19124,21429,1,192220,POINT (596929.5701792388 6146904.617905139),POINT (509325.207006696 6290894.511013233)
39561020,3956,1020,153,1304729,3,64562,POINT (631149.3805777847 6150520.100452561),POINT (573082.2484702046 6145008.43370907)
39571020,3957,1020,3543,1304729,68,39661,POINT (607827.9064643878 6151493.476358996),POINT (573082.2484702046 6145008.43370907)
39574522,3957,4522,3543,14604,2,373729,POINT (607827.9064643878 6151493.476358996),POINT (839046.0861133797 6388193.206929483)
39574949,3957,4949,3543,439,2,393487,POINT (607827.9064643878 6151493.476358996),POINT (850273.5648474651 6371111.987119211)
39575321,3957,5321,3543,18041,4,267552,POINT (607827.9064643878 6151493.476358996),POINT (381560.5426038019 6237508.70162149)
39575323,3957,5323,3543,12816,4,179940,POINT (607827.9064643878 6151493.476358996),POINT (459139.5927728665 6190793.685035946)
39575964,3957,5964,3543,60,1,245167,POINT (607827.9064643878 6151493.476358996),POINT (401557.6884992222 6214850.83708619)
39577320,3957,7320,3543,21429,1,201081,POINT (607827.9064643878 6151493.476358996),POINT (509325.207006696 6290894.511013233)
39579521,3957,9521,3543,2203,1,183310,POINT (607827.9064643878 6151493.476358996),POINT (672217.158996582 6294578.675292969)
39591020,3959,1020,4774,1304729,100,34570,POINT (602406.298967989 6151091.891304309),POINT (573082.2484702046 6145008.43370907)
39595320,3959,5320,4774,26231,1,206314,POINT (602406.298967989 6151091.891304309),POINT (422937.9810020199 6187566.893377856)
39595321,3959,5321,4774,18041,2,262461,POINT (602406.298967989 6151091.891304309),POINT (381560.5426038019 6237508.70162149)
39621020,3962,1020,142,1304729,6,47216,POINT (577958.5745796759 6188551.914193326),POINT (573082.2484702046 6145008.43370907)
39691020,3969,1020,91,1304729,4,70985,POINT (635630.2856860738 6154621.481030578),POINT (573082.2484702046 6145008.43370907)
39699622,3969,9622,91,2825,2,26495,POINT (635630.2856860738 6154621.481030578),POINT (641322.7795995863 6170500.73085683)
39741020,3974,1020,273,1304729,6,75315,POINT (640255.2847550659 6149503.651079448),POINT (573082.2484702046 6145008.43370907)
39745423,3974,5423,273,9857,1,323195,POINT (640255.2847550659 6149503.651079448),POINT (370211.3425855851 6249962.711012445)
39748220,3974,8220,273,33639,1,121601,POINT (640255.2847550659 6149503.651079448),POINT (571771.8401191942 6226149.775983537)
39751020,3975,1020,286,1304729,6,67699,POINT (633900.0841207907 6149390.273957109),POINT (573082.2484702046 6145008.43370907)
39801020,3980,1020,622,1304729,15,43736,POINT (611881.185595508 6152148.216311313),POINT (573082.2484702046 6145008.43370907)
39809220,3980,9220,622,38446,2,78032,POINT (611881.185595508 6152148.216311313),POINT (661451.1977671548 6194686.506299259)
39851020,3985,1020,204,1304729,6,64917,POINT (631588.6156627506 6150429.575192371),POINT (573082.2484702046 6145008.43370907)
39859220,3985,9220,204,38446,1,67021,POINT (631588.6156627506 6150429.575192371),POINT (661451.1977671548 6194686.506299259)
39861020,3986,1020,86,1304729,7,60423,POINT (626638.932071663 6152268.137176977),POINT (573082.2484702046 6145008.43370907)
39871020,3987,1020,2813,1304729,29,26397,POINT (595311.0027222665 6148346.165386693),POINT (573082.2484702046 6145008.43370907)
39876421,3987,6421,2813,7176,2,186529,POINT (595311.0027222665 6148346.165386693),POINT (627784.2920031943 6310678.606575608)
39881020,3988,1020,178,1304729,2,27433,POINT (567641.5363818062 6170386.50937614),POINT (573082.2484702046 6145008.43370907)
39891020,3989,1020,615,1304729,6,24069,POINT (593737.7536219351 6151479.819835307),POINT (573082.2484702046 6145008.43370907)
39931020,3993,1020,806,1304729,1,25438,POINT (594026.9251646516 6150382.143700114),POINT (573082.2484702046 6145008.43370907)
39941020,3994,1020,80,1304729,1,24926,POINT (593317.0800579542 6150066.787854981),POINT (573082.2484702046 6145008.43370907)
42201020,4220,1020,51830,1304729,1342,381724,POINT (766475.5195453273 6415360.379009241),POINT (573082.2484702046 6145008.43370907)
42202220,4220,2220,51830,40657,10,368473,POINT (766475.5195453273 6415360.379009241),POINT (549273.2185291488 6633915.062681103)
42202521,4220,2521,51830,12200,3,484107,POINT (766475.5195453273 6415360.379009241),POINT (442454.6709403042 6652273.541484571)
42203221,4220,3221,51830,71258,14,376228,POINT (766475.5195453273 6415360.379009241),POINT (571815.1381244587 6157813.988089516)
42203320,4220,3320,51830,19865,1,359292,POINT (766475.5195453273 6415360.379009241),POINT (565955.6405053993 6179409.202056422)
