CCOMP96,CCOMP04,REG96A04,MODIF96A04
115211007,115211007,0,SIN MODIFICACION
115211400,115211400,0,SIN MODIFICACION
115212009,115212009,0,SIN MODIFICACION
115212010,115212010,0,SIN MODIFICACION
115212012,115212012,0,SIN MODIFICACION
115212013,115212013,0,SIN MODIFICACION
115212014,115212014,0,SIN MODIFICACION
115212015,115212015,0,SIN MODIFICACION
115214004,115214004,0,SIN MODIFICACION
115214005,115214005,0,SIN MODIFICACION
115214006,115214006,0,SIN MODIFICACION
115214007,115214007,0,SIN MODIFICACION
115214011,115214011,0,SIN MODIFICACION
115305007,115305007,0,SIN MODIFICACION
115305008,115305008,0,SIN MODIFICACION
115305009,115305009,0,SIN MODIFICACION
115305010,115305010,0,SIN MODIFICACION
115305011,115305011,0,SIN MODIFICACION
115306004,115306004,0,SIN MODIFICACION
115306005,115306005,0,SIN MODIFICACION
115306006,115306006,0,SIN MODIFICACION
115306007,115306007,0,SIN MODIFICACION
115306008,115306008,0,SIN MODIFICACION
115306015,115306015,0,SIN MODIFICACION
115306016,115306016,0,SIN MODIFICACION
115306017,115306017,0,SIN MODIFICACION
115306018,115306018,0,SIN MODIFICACION
115306400,115306400,0,SIN MODIFICACION
115312001,115312001,0,SIN MODIFICACION
115312002,115312002,0,SIN MODIFICACION
115312007,115312007,0,SIN MODIFICACION
115312008,115312008,0,SIN MODIFICACION
115312011,115312011,0,SIN MODIFICACION
116001001,116001001,0,SIN MODIFICACION
116001002,116001002,0,SIN MODIFICACION
116001003,116001003,0,SIN MODIFICACION
116001004,116001004,0,SIN MODIFICACION
116001005,116001005,0,SIN MODIFICACION
116001006,116001006,0,SIN MODIFICACION
116001007,116001007,0,SIN MODIFICACION
116001008,116001008,0,SIN MODIFICACION
116001009,116001009,0,SIN MODIFICACION
116001010,116001010,0,SIN MODIFICACION
116001011,116001011,0,SIN MODIFICACION
116001012,116001012,0,SIN MODIFICACION
116001013,116001013,0,SIN MODIFICACION
116001014,116001014,0,SIN MODIFICACION
116001454,116001454,0,SIN MODIFICACION
116001455,116001455,0,SIN MODIFICACION
116001456,116001456,0,SIN MODIFICACION
116002002,116002004,1,PARTICION
116002002,116002005,1,PARTICION
116002001,116002800,0,SIN MODIFICACION
116003001,116003001,0,SIN MODIFICACION
116003002,116003002,0,SIN MODIFICACION
116003003,116003003,0,SIN MODIFICACION
116003004,116003004,0,SIN MODIFICACION
116003005,116003005,0,SIN MODIFICACION
116004001,116004001,0,SIN MODIFICACION
116004002,116004002,0,SIN MODIFICACION
116004003,116004003,0,SIN MODIFICACION
116004004,116004004,0,SIN MODIFICACION
116004005,116004005,0,SIN MODIFICACION
116004006,116004006,0,SIN MODIFICACION
116004007,116004007,0,SIN MODIFICACION
116004008,116004008,0,SIN MODIFICACION
116004009,116004009,0,SIN MODIFICACION
116004010,116004010,0,SIN MODIFICACION
116004011,116004011,0,SIN MODIFICACION
116004015,116004013,1,PARTICION
116004014,116004014,0,SIN MODIFICACION
116004012,116004020,1,PARTICION
116004013,116004021,1,PARTICION
116004013,116004022,1,PARTICION
116004013,116004023,1,PARTICION
116004012,116004024,1,PARTICION
116004016,116004025,1,PARTICION
116004016,116004026,1,PARTICION
116004016,116004027,1,PARTICION
116004012,116004029,1,PARTICION
116004012,116004030,1,PARTICION
116004012,116004031,1,PARTICION
116004015,116004032,1,PARTICION
116004015,116004033,1,PARTICION
116004501,116004501,0,SIN MODIFICACION
116004502,116004502,0,SIN MODIFICACION
116005001,116005001,0,SIN MODIFICACION
116005002,116005002,0,SIN MODIFICACION
116005004,116005004,0,SIN MODIFICACION
116005009,116005009,0,SIN MODIFICACION
116005010,116005010,0,SIN MODIFICACION
116005011,116005011,0,SIN MODIFICACION
116005012,116005012,0,SIN MODIFICACION
116005013,116005013,0,SIN MODIFICACION
116005014,116005014,1,PARTICION
116005015,116005015,0,SIN MODIFICACION
116005016,116005016,2,FUSION
116005014,116005017,1,PARTICION
116005014,116005018,1,PARTICION
116005019,116005019,0,SIN MODIFICACION
116005020,116005016,2,FUSION
116005017,116005021,2,FUSION
116005021,116005021,2,FUSION
116005018,116005021,2,FUSION
116005022,116005022,2,FUSION
116005023,116005022,2,FUSION
116005025,116005025,0,SIN MODIFICACION
116005024,116005026,1,PARTICION
116005024,116005027,1,PARTICION
116005024,116005028,1,PARTICION
116005024,116005029,1,PARTICION
116005024,116005030,1,PARTICION
116005005,116005031,0,SIN MODIFICACION
116005024,116005032,1,PARTICION
116005024,116005033,1,PARTICION
116005024,116005034,1,PARTICION
116005024,116005035,1,PARTICION
116005007,116005036,1,PARTICION
116005007,116005037,1,PARTICION
116005008,116005400,1,PARTICION
116005003,116005800,1,PARTICION
116005003,116005801,1,PARTICION
116005008,116005802,1,PARTICION
116006001,116006001,0,SIN MODIFICACION
116006002,116006002,0,SIN MODIFICACION
116006003,116006003,0,SIN MODIFICACION
116006004,116006004,0,SIN MODIFICACION
116006005,116006005,0,SIN MODIFICACION
116006006,116006006,0,SIN MODIFICACION
116006007,116006007,0,SIN MODIFICACION
116006008,116006008,0,SIN MODIFICACION
116006009,116006009,0,SIN MODIFICACION
116006010,116006010,0,SIN MODIFICACION
116007001,116007001,0,SIN MODIFICACION
116007002,116007002,0,SIN MODIFICACION
116007003,116007003,0,SIN MODIFICACION
116007004,116007004,0,SIN MODIFICACION
116007005,116007005,0,SIN MODIFICACION
116007006,116007006,0,SIN MODIFICACION
116007007,116007007,0,SIN MODIFICACION
116007009,116007009,0,SIN MODIFICACION
116007012,116007012,0,SIN MODIFICACION
116007013,116007013,0,SIN MODIFICACION
116007014,116007014,0,SIN MODIFICACION
116007015,116007015,0,SIN MODIFICACION
116007011,116007016,1,PARTICION
116007011,116007017,1,PARTICION
116007008,116007800,0,SIN MODIFICACION
116008001,116008001,0,SIN MODIFICACION
116008002,116008002,0,SIN MODIFICACION
116008004,116008004,0,SIN MODIFICACION
116008005,116008005,0,SIN MODIFICACION
116008006,116008006,0,SIN MODIFICACION
116008007,116008007,0,SIN MODIFICACION
116008008,116008008,0,SIN MODIFICACION
116008009,116008009,0,SIN MODIFICACION
116008010,116008010,0,SIN MODIFICACION
116008013,116008013,0,SIN MODIFICACION
116008014,116008014,0,SIN MODIFICACION
116008024,116008024,0,SIN MODIFICACION
116008219,116008119,1,PARTICION
116008120,116008120,0,SIN MODIFICACION
116008121,116008121,1,PARTICION
116008123,116008123,0,SIN MODIFICACION
116008219,116008219,1,PARTICION
116008220,116008220,0,SIN MODIFICACION
116008221,116008221,0,SIN MODIFICACION
116008223,116008223,1,PARTICION
116008320,116008320,0,SIN MODIFICACION
116008321,116008321,0,SIN MODIFICACION
116008016,116008322,1,PARTICION
116008016,116008324,1,PARTICION
116008018,116008327,1,PARTICION
116008018,116008328,1,PARTICION
116008003,116008329,1,PARTICION
116008003,116008330,1,PARTICION
116008119,116008331,0,SIN MODIFICACION
116008025,116008332,2,FUSION
116008017,116008332,2,FUSION
116008219,116008333,1,PARTICION
116008219,116008334,1,PARTICION
116008015,116008336,1,PARTICION
116008015,116008337,1,PARTICION
116008121,116008338,1,PARTICION
116008460,116008460,0,SIN MODIFICACION
116008016,116008800,1,PARTICION
116008016,116008801,1,PARTICION
116008121,116008802,1,PARTICION
116008121,116008803,1,PARTICION
116009005,116009005,0,SIN MODIFICACION
116009006,116009006,0,SIN MODIFICACION
116009007,116009007,0,SIN MODIFICACION
116009008,116009008,0,SIN MODIFICACION
116009009,116009009,0,SIN MODIFICACION
116009010,116009010,0,SIN MODIFICACION
116009011,116009011,0,SIN MODIFICACION
116009012,116009012,0,SIN MODIFICACION
116009014,116009800,2,FUSION
116009016,116009016,0,SIN MODIFICACION
116009017,116009017,1,PARTICION
116009018,116009018,2,FUSION
116009021,116009021,0,SIN MODIFICACION
116009023,116009023,0,SIN MODIFICACION
116009024,116009024,1,PARTICION
116009025,116009025,0,SIN MODIFICACION
116009027,116009027,0,SIN MODIFICACION
116009028,116009028,0,SIN MODIFICACION
116009030,116009030,0,SIN MODIFICACION
116009031,116009031,0,SIN MODIFICACION
116009032,116009032,0,SIN MODIFICACION
116009015,116009033,1,PARTICION
116009015,116009034,1,PARTICION
116009119,116009018,2,FUSION
116009220,116009120,2,FUSION
116009120,116009120,2,FUSION
116009219,116009018,2,FUSION
116009029,116009220,0,SIN MODIFICACION
116009024,116009221,1,PARTICION
116009026,116009222,0,SIN MODIFICACION
116009022,116009223,1,PARTICION
116009022,116009224,1,PARTICION
116009033,116009225,1,PARTICION
116009033,116009226,1,PARTICION
116009004,116009227,1,PARTICION
116009003,116009228,1,PARTICION
116009003,116009229,1,PARTICION
116009002,116009230,1,PARTICION
116009002,116009231,1,PARTICION
116009001,116009232,1,PARTICION
116009001,116009233,1,PARTICION
116009400,116009018,2,FUSION
116009004,116009401,1,PARTICION
116009501,116009501,0,SIN MODIFICACION
116009017,116009526,1,PARTICION
116009525,116009527,0,SIN MODIFICACION
116009013,116009800,2,FUSION
116011003,116011003,0,SIN MODIFICACION
116011004,116011004,0,SIN MODIFICACION
116011005,116011005,0,SIN MODIFICACION
116011006,116011006,0,SIN MODIFICACION
116210018,116011018,0,SIN MODIFICACION
116210019,116011019,0,SIN MODIFICACION
116012007,116011020,1,PARTICION
116012007,116011021,1,PARTICION
116011007,116011022,0,SIN MODIFICACION
116011008,116011024,1,PARTICION
116011008,116011025,1,PARTICION
116012901,116011901,0,SIN MODIFICACION
116012001,116012001,0,SIN MODIFICACION
116012002,116012002,0,SIN MODIFICACION
116012003,116012003,0,SIN MODIFICACION
116012004,116012004,2,FUSION
116012005,116012004,2,FUSION
116012008,116012008,0,SIN MODIFICACION
116012009,116012009,0,SIN MODIFICACION
116012010,116012010,0,SIN MODIFICACION
116012011,116012011,0,SIN MODIFICACION
116012012,116012012,0,SIN MODIFICACION
116012013,116012013,0,SIN MODIFICACION
116012016,116012016,0,SIN MODIFICACION
116012017,116012017,0,SIN MODIFICACION
116012015,116012018,0,SIN MODIFICACION
116014009,116012019,0,SIN MODIFICACION
116013002,116014012,0,SIN MODIFICACION
116014001,116014001,0,SIN MODIFICACION
116014003,116014003,0,SIN MODIFICACION
116014004,116014004,0,SIN MODIFICACION
116014005,116014006,2,FUSION
116014006,116014006,2,FUSION
116014007,116014007,0,SIN MODIFICACION
116014008,116014008,0,SIN MODIFICACION
116014010,116014010,0,SIN MODIFICACION
116014002,116014011,1,PARTICION
116015001,116015001,0,SIN MODIFICACION
116015002,116015002,0,SIN MODIFICACION
116015003,116015003,0,SIN MODIFICACION
116015004,116015004,0,SIN MODIFICACION
116015005,116015005,0,SIN MODIFICACION
116015006,116015006,0,SIN MODIFICACION
116015007,116015007,0,SIN MODIFICACION
116015008,116015008,0,SIN MODIFICACION
116015009,116015009,0,SIN MODIFICACION
116015010,116015010,0,SIN MODIFICACION
116015011,116015011,0,SIN MODIFICACION
116015012,116015012,0,SIN MODIFICACION
116015013,116015013,0,SIN MODIFICACION
116015014,116015014,0,SIN MODIFICACION
116015015,116015015,0,SIN MODIFICACION
116016001,116016001,0,SIN MODIFICACION
116016002,116016002,0,SIN MODIFICACION
116016003,116016003,0,SIN MODIFICACION
116016004,116016004,0,SIN MODIFICACION
116016005,116016005,0,SIN MODIFICACION
116016006,116016006,0,SIN MODIFICACION
116016007,116016007,0,SIN MODIFICACION
116016008,116016008,0,SIN MODIFICACION
116016009,116016009,0,SIN MODIFICACION
116016010,116016010,0,SIN MODIFICACION
116016011,116016011,0,SIN MODIFICACION
116016012,116016012,0,SIN MODIFICACION
116016013,116016013,0,SIN MODIFICACION
116016014,116016014,0,SIN MODIFICACION
116016015,116016015,0,SIN MODIFICACION
116017001,116017001,0,SIN MODIFICACION
116017002,116017002,0,SIN MODIFICACION
116017003,116017003,0,SIN MODIFICACION
116017004,116017004,0,SIN MODIFICACION
116017005,116017005,0,SIN MODIFICACION
116017006,116017006,0,SIN MODIFICACION
116017007,116017007,0,SIN MODIFICACION
116017008,116017008,0,SIN MODIFICACION
116017009,116017009,0,SIN MODIFICACION
116017010,116017010,0,SIN MODIFICACION
116017011,116017011,0,SIN MODIFICACION
116017012,116017012,0,SIN MODIFICACION
116017013,116017013,0,SIN MODIFICACION
116018001,116018001,0,SIN MODIFICACION
116018002,116018002,0,SIN MODIFICACION
116018003,116018003,0,SIN MODIFICACION
116018004,116018004,0,SIN MODIFICACION
116018005,116018005,0,SIN MODIFICACION
116018006,116018006,0,SIN MODIFICACION
116018007,116018007,0,SIN MODIFICACION
116018008,116018008,0,SIN MODIFICACION
116018009,116018009,0,SIN MODIFICACION
116018010,116018010,0,SIN MODIFICACION
116018011,116018011,0,SIN MODIFICACION
116018012,116018012,0,SIN MODIFICACION
116019001,116019001,0,SIN MODIFICACION
116019002,116019002,0,SIN MODIFICACION
116019003,116019003,0,SIN MODIFICACION
116019004,116019004,0,SIN MODIFICACION
116019005,116019005,0,SIN MODIFICACION
116019006,116019006,0,SIN MODIFICACION
116019007,116019007,0,SIN MODIFICACION
116019008,116019008,0,SIN MODIFICACION
116019009,116019009,0,SIN MODIFICACION
116019010,116019010,0,SIN MODIFICACION
116019011,116019011,0,SIN MODIFICACION
116019012,116019012,0,SIN MODIFICACION
116019013,116019013,0,SIN MODIFICACION
116020001,116020001,0,SIN MODIFICACION
116020002,116020002,0,SIN MODIFICACION
116020003,116020003,0,SIN MODIFICACION
116020004,116020004,0,SIN MODIFICACION
116020005,116020005,0,SIN MODIFICACION
116020006,116020006,0,SIN MODIFICACION
116020007,116020007,0,SIN MODIFICACION
116020008,116020008,0,SIN MODIFICACION
116020009,116020009,0,SIN MODIFICACION
116020010,116020010,0,SIN MODIFICACION
116020011,116020011,0,SIN MODIFICACION
116020012,116020800,0,SIN MODIFICACION
116021003,116021003,0,SIN MODIFICACION
116021005,116021005,2,FUSION
116021004,116021006,1,PARTICION
116021004,116021010,1,PARTICION
116021001,116021800,0,SIN MODIFICACION
116021002,116021801,0,SIN MODIFICACION
116022001,116022001,0,SIN MODIFICACION
116022002,116022002,0,SIN MODIFICACION
116022003,116022003,0,SIN MODIFICACION
116022004,116022004,0,SIN MODIFICACION
116022005,116022005,0,SIN MODIFICACION
116022006,116022006,0,SIN MODIFICACION
116022007,116022007,0,SIN MODIFICACION
116022008,116022008,0,SIN MODIFICACION
116022009,116022009,0,SIN MODIFICACION
116022010,116022010,0,SIN MODIFICACION
116022012,116022012,0,SIN MODIFICACION
116022013,116022800,2,FUSION
116022011,116022800,2,FUSION
116023001,116023001,0,SIN MODIFICACION
116023002,116023002,0,SIN MODIFICACION
116023003,116023003,0,SIN MODIFICACION
116023007,116023009,1,PARTICION
116023007,116023010,1,PARTICION
116023007,116023011,1,PARTICION
116023008,116023012,1,PARTICION
116023008,116023013,1,PARTICION
116023008,116023014,1,PARTICION
116023006,116023015,1,PARTICION
116023006,116023016,1,PARTICION
116023004,116023017,1,PARTICION
116023005,116023018,0,SIN MODIFICACION
116023004,116023401,1,PARTICION
116023004,116023402,1,PARTICION
116023007,116023403,1,PARTICION
116026001,116026001,0,SIN MODIFICACION
116026002,116026002,0,SIN MODIFICACION
116026003,116026003,0,SIN MODIFICACION
116026004,116026004,0,SIN MODIFICACION
116026006,116026006,0,SIN MODIFICACION
116026007,116026007,0,SIN MODIFICACION
116026008,116026008,0,SIN MODIFICACION
116026009,116026009,0,SIN MODIFICACION
116026010,116026010,0,SIN MODIFICACION
116026011,116026011,0,SIN MODIFICACION
116026012,116026012,0,SIN MODIFICACION
116026005,116026013,1,PARTICION
116026005,116026014,1,PARTICION
116026005,116026015,1,PARTICION
116026501,116026501,0,SIN MODIFICACION
116027001,116027001,0,SIN MODIFICACION
116027002,116027002,0,SIN MODIFICACION
116027003,116027003,0,SIN MODIFICACION
116027004,116027004,0,SIN MODIFICACION
116027005,116027005,0,SIN MODIFICACION
116027006,116027006,0,SIN MODIFICACION
116027008,116027008,0,SIN MODIFICACION
116027009,116027009,0,SIN MODIFICACION
116027011,116027011,0,SIN MODIFICACION
116027010,116027800,1,PARTICION
116027010,116027801,1,PARTICION
116027010,116027802,1,PARTICION
116027010,116027803,1,PARTICION
116027010,116027804,1,PARTICION
116028001,116028002,1,PARTICION
116028001,116028003,1,PARTICION
116028001,116028004,1,PARTICION
116029001,116029001,0,SIN MODIFICACION
116029002,116029002,0,SIN MODIFICACION
116030001,116030001,0,SIN MODIFICACION
116030002,116030002,0,SIN MODIFICACION
116030003,116030003,0,SIN MODIFICACION
116030004,116030004,0,SIN MODIFICACION
116030005,116030005,0,SIN MODIFICACION
116030006,116030006,0,SIN MODIFICACION
116030007,116030007,0,SIN MODIFICACION
116031001,116031001,0,SIN MODIFICACION
116031002,116031002,0,SIN MODIFICACION
116031003,116031003,0,SIN MODIFICACION
116031004,116031004,0,SIN MODIFICACION
116031005,116031005,0,SIN MODIFICACION
116031006,116031006,0,SIN MODIFICACION
116031007,116031007,0,SIN MODIFICACION
116031008,116031008,0,SIN MODIFICACION
116031009,116031009,0,SIN MODIFICACION
116031010,116031010,0,SIN MODIFICACION
116032001,116032001,0,SIN MODIFICACION
116032002,116032002,1,PARTICION
116032003,116032003,1,PARTICION
116032004,116032004,0,SIN MODIFICACION
116033001,116033001,0,SIN MODIFICACION
116033003,116033003,0,SIN MODIFICACION
116033004,116033004,0,SIN MODIFICACION
116033005,116033005,0,SIN MODIFICACION
116034001,116034001,0,SIN MODIFICACION
116034002,116034800,2,FUSION
116033002,116034800,2,FUSION
116035002,116035002,0,SIN MODIFICACION
116035003,116035003,0,SIN MODIFICACION
116035004,116035004,0,SIN MODIFICACION
116035005,116035005,0,SIN MODIFICACION
116035006,116035006,0,SIN MODIFICACION
116035007,116035007,0,SIN MODIFICACION
116035008,116035008,0,SIN MODIFICACION
116035009,116035009,0,SIN MODIFICACION
116035010,116035010,0,SIN MODIFICACION
116035011,116035011,0,SIN MODIFICACION
116036001,116036001,0,SIN MODIFICACION
116036003,116036003,0,SIN MODIFICACION
116036004,116036004,0,SIN MODIFICACION
116036005,116036005,0,SIN MODIFICACION
116036006,116036006,0,SIN MODIFICACION
116036002,116036007,1,PARTICION
116036002,116036008,1,PARTICION
116037001,116037001,0,SIN MODIFICACION
116037002,116037002,0,SIN MODIFICACION
116037003,116037003,0,SIN MODIFICACION
116037004,116037004,0,SIN MODIFICACION
116037005,116037005,0,SIN MODIFICACION
116038001,116038001,0,SIN MODIFICACION
116038002,116038002,0,SIN MODIFICACION
116038003,116038003,0,SIN MODIFICACION
116038004,116038004,0,SIN MODIFICACION
116038005,116038005,0,SIN MODIFICACION
116038006,116038006,0,SIN MODIFICACION
116038007,116038007,0,SIN MODIFICACION
116038008,116038008,0,SIN MODIFICACION
116038009,116038009,0,SIN MODIFICACION
116039001,116039001,0,SIN MODIFICACION
116039002,116039002,0,SIN MODIFICACION
116039003,116039003,0,SIN MODIFICACION
116039004,116039004,0,SIN MODIFICACION
116039005,116039005,0,SIN MODIFICACION
116039006,116039006,0,SIN MODIFICACION
116039007,116039007,0,SIN MODIFICACION
116039008,116039008,0,SIN MODIFICACION
116039009,116039009,0,SIN MODIFICACION
116039010,116039010,0,SIN MODIFICACION
116039012,116039012,0,SIN MODIFICACION
116040001,116040001,0,SIN MODIFICACION
116040002,116040002,0,SIN MODIFICACION
116040006,116040006,0,SIN MODIFICACION
116040007,116040007,0,SIN MODIFICACION
116040008,116040008,0,SIN MODIFICACION
116040009,116040009,0,SIN MODIFICACION
116040010,116040010,0,SIN MODIFICACION
116040011,116040011,0,SIN MODIFICACION
116040012,116040012,0,SIN MODIFICACION
116040013,116040013,0,SIN MODIFICACION
116040005,116040015,1,PARTICION
116040005,116040016,1,PARTICION
116040005,116040017,1,PARTICION
116040005,116040018,1,PARTICION
116040005,116040019,1,PARTICION
116040456,116040456,0,SIN MODIFICACION
